type,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,opinion
1,5.8,0.28,0.18,1.0954451150103321,0.24083189157584592,1.9459101490553132,4.68213122712422,0.99288,3.23,0.58,9.55,0
1,5.8,0.555,0.26,2.1213203435596424,0.23021728866442676,2.833213344056216,4.836281906951478,0.9943,3.24,0.46,9.1,0
1,6.7,0.31,0.33,1.4142135623730951,0.1816590212458495,2.4849066497880004,4.30406509320417,0.99064,3.29,0.65,12.5,1
1,6.4,0.15,0.25,2.792848008753788,0.22360679774997896,2.5649493574615367,4.219507705176107,0.99394,3.16,0.4,9.9,1
1,6.4,0.13,0.28,0.9486832980505138,0.21213203435596426,3.4657359027997265,4.465908118654584,0.99175,3.47,0.52,11.2,1
1,6.7,0.48,0.49,1.70293863659264,0.17320508075688773,3.332204510175204,4.804021044733257,0.98926,3.13,0.4,13.0,1
1,6.7,0.48,0.49,1.70293863659264,0.17320508075688773,3.332204510175204,4.804021044733257,0.98926,3.13,0.4,13.0,1
1,5.8,0.3,0.33,1.8708286933869707,0.1816590212458495,3.2188758248682006,4.7535901911063645,0.99057,3.2,0.44,11.7,1
1,6.1,0.28,0.23,2.04939015319192,0.19493588689617927,2.5649493574615367,4.553876891600541,0.98898,2.97,0.7,13.1,1
1,6.0,0.19,0.37,3.1144823004794873,0.17888543819998318,2.833213344056216,3.912023005428146,0.9932,3.08,0.66,12.0,1
1,6.8,0.31,0.25,3.24037034920393,0.2073644135332772,3.4011973816621555,5.10594547390058,0.9972,3.36,0.55,10.55,1
1,7.5,0.24,0.29,1.0488088481701516,0.21447610589527216,3.5263605246161616,4.430816798843313,0.9902,3.04,0.39,11.45,1
1,6.8,0.23,0.39,4.012480529547776,0.23021728866442676,4.2626798770413155,5.267858159063328,0.9988,3.18,0.64,10.2,1
1,7.5,0.24,0.29,1.0488088481701516,0.21447610589527216,3.5263605246161616,4.430816798843313,0.9902,3.04,0.39,11.45,1
1,6.3,0.29,0.3,2.8460498941515415,0.4604345773288535,4.0943445622221,5.0106352940962555,0.9958,3.1,0.4,9.3,0
1,6.8,0.2,0.25,2.4899799195977463,0.22803508501982758,3.091042453358316,4.663439094112067,0.9935,3.09,0.54,10.8,0
1,5.2,0.38,0.26,2.7748873851023217,0.23021728866442676,2.995732273553991,4.634728988229636,0.9925,3.27,0.45,12.2,1
1,7.8,0.27,0.33,1.5491933384829668,0.23021728866442676,3.58351893845611,5.1647859739235145,0.992,3.2,0.55,11.0,1
1,6.6,0.54,0.21,4.03732584763727,0.2345207879911715,3.713572066704308,5.204006687076795,0.9986,3.35,0.54,10.4,1
1,7.1,0.25,0.31,1.51657508881031,0.22360679774997896,3.4657359027997265,5.049856007249537,0.9914,3.14,0.51,11.4,1
1,5.8,0.61,0.01,2.898275349237888,0.2024845673131659,3.4339872044851463,4.6443908991413725,0.9909,3.26,0.72,14.05,1
1,6.5,0.32,0.23,2.9154759474226504,0.22583179581272428,2.995732273553991,4.927253685157205,0.9943,3.03,0.42,10.7,0
1,6.4,0.28,0.23,2.449489742783178,0.22583179581272428,3.912023005428146,5.087596335232384,0.994,3.15,0.52,10.2,0
1,6.6,0.19,0.28,1.0488088481701516,0.20976176963403032,3.6375861597263857,4.605170185988092,0.9904,3.22,0.69,11.2,1
1,5.1,0.305,0.13,1.3228756555322954,0.18973665961010275,2.833213344056216,4.290459441148391,0.99,3.4,0.51,12.33333333,0
1,5.8,0.26,0.3,1.61245154965971,0.18439088914585774,4.31748811353631,4.859812404361672,0.9902,3.2,0.38,11.5,0
1,6.7,0.23,0.17,1.140175425099138,0.2469817807045694,2.6390573296152584,4.605170185988092,0.9925,3.07,0.55,9.5,0
1,6.8,0.33,0.3,1.449137674618944,0.216794833886788,3.5553480614894135,4.990432586778736,0.9886,3.24,0.56,13.4,1
1,6.1,0.27,0.32,1.0488088481701516,0.18439088914585774,3.1780538303479458,4.700480365792417,0.9898,3.36,0.4,12.5,1
1,6.1,0.27,0.32,1.0488088481701516,0.18439088914585774,3.1780538303479458,4.700480365792417,0.9898,3.36,0.4,12.5,1
1,6.8,0.4,0.29,1.6733200530681511,0.20976176963403032,3.295836866004329,4.574710978503383,0.9904,3.12,0.42,11.2,1
1,6.1,0.4,0.18,3.0,0.22583179581272428,3.349904087274605,5.556828061699537,0.9964,3.19,0.5,8.8,0
1,7.1,0.28,0.26,1.6733200530681511,0.19748417658131498,3.912023005428146,4.770684624465665,0.9908,3.06,0.59,11.2,1
1,6.2,0.32,0.32,1.4832396974191326,0.18973665961010275,2.70805020110221,4.248495242049359,0.9899,3.16,0.48,12.7,1
1,6.8,0.17,0.17,2.258317958127243,0.22135943621178655,3.258096538021482,4.406719247264253,0.993,3.0,0.38,9.8,1
1,9.0,0.2,0.33,1.8708286933869707,0.22135943621178655,2.302585092994046,3.6888794541139363,0.9944,3.14,0.36,9.8,1
1,5.8,0.13,0.22,3.5637059362410923,0.24083189157584592,3.1780538303479458,5.209486152841421,0.9956,3.32,0.42,11.7,1
1,5.8,0.31,0.31,2.7386127875258306,0.22803508501982758,4.007333185232471,5.438079308923196,0.9949,3.19,0.46,9.8,0
1,6.3,0.36,0.2,1.4142135623730951,0.21908902300206645,3.871201010907891,5.25227342804663,0.9929,3.17,0.51,9.6,0
1,9.0,0.2,0.33,1.8708286933869707,0.22135943621178655,2.302585092994046,3.6888794541139363,0.9944,3.14,0.36,9.8,1
1,6.7,0.18,0.25,3.7815340802378077,0.21908902300206645,4.3694478524670215,5.003946305945459,0.9975,3.12,0.37,9.7,0
1,6.6,0.16,0.25,3.1304951684997055,0.22135943621178655,4.085976312551584,4.919980925828125,0.995,3.16,0.38,10.0,1
1,5.8,0.13,0.22,3.5637059362410923,0.24083189157584592,3.1780538303479458,5.209486152841421,0.9956,3.32,0.42,11.7,1
1,5.8,0.27,0.22,3.5637059362410923,0.24083189157584592,3.7376696182833684,5.327876168789581,0.9946,3.32,0.38,12.3,1
1,6.8,0.17,0.17,2.258317958127243,0.22135943621178655,3.258096538021482,4.406719247264253,0.993,3.0,0.38,9.8,1
1,6.4,0.37,0.19,1.8708286933869707,0.260768096208106,2.8903717578961645,4.61512051684126,0.9934,3.03,0.38,9.0,1
1,7.3,0.26,0.53,3.5637059362410923,0.216794833886788,4.102643365036796,5.1029105702054265,0.9984,3.06,0.45,9.1,1
1,7.3,0.28,0.54,3.591656999213594,0.22135943621178655,4.127134385045092,5.090678001769792,0.9984,3.06,0.45,9.1,1
1,7.3,0.28,0.54,3.591656999213594,0.22135943621178655,4.127134385045092,5.090678001769792,0.9984,3.06,0.45,9.1,1
1,5.8,0.12,0.21,1.140175425099138,0.23664319132398465,3.5553480614894135,4.795790545596741,0.9908,3.32,0.33,11.4,1
1,6.1,0.25,0.18,3.24037034920393,0.22135943621178655,3.713572066704308,4.820281565605037,0.9963,3.14,0.35,10.5,0
1,6.4,0.24,0.27,1.224744871391589,0.2,3.5553480614894135,4.653960350157523,0.98914,3.13,0.3,12.4,1
1,7.3,0.26,0.53,3.5637059362410923,0.216794833886788,4.102643365036796,5.049856007249537,0.9984,3.06,0.45,9.1,1
1,7.3,0.28,0.54,3.591656999213594,0.22135943621178655,4.127134385045092,5.0238805208462765,0.9984,3.06,0.45,9.1,1
1,8.3,0.18,0.37,1.0954451150103321,0.22135943621178655,1.791759469228055,4.543294782270004,0.9937,3.18,0.52,10.1,0
1,7.1,0.09,0.3,2.4899799195977463,0.17888543819998318,3.1780538303479458,4.897839799950911,0.993,2.99,0.39,10.9,1
1,8.3,0.14,0.36,2.9664793948382653,0.161245154965971,2.5649493574615367,4.0943445622221,0.9956,3.13,0.35,11.05,0
1,5.8,0.28,0.3,1.9748417658131499,0.161245154965971,3.58351893845611,4.653960350157523,0.98963,3.26,0.58,12.75,1
1,6.0,0.23,0.34,1.140175425099138,0.15811388300841897,3.1354942159291497,4.709530201312334,0.98961,3.36,0.37,12.7,1
1,6.9,0.28,0.37,3.0166206257996713,0.19235384061671346,2.772588722239781,4.330733340286331,0.9948,3.05,0.54,11.1,0
1,6.9,0.28,0.37,3.0166206257996713,0.19235384061671346,2.772588722239781,4.330733340286331,0.9948,3.05,0.54,11.1,0
1,5.8,0.28,0.3,1.9748417658131499,0.161245154965971,3.58351893845611,4.653960350157523,0.98963,3.26,0.58,12.75,1
1,6.3,0.25,0.53,1.3416407864998738,0.14491376746189438,3.713572066704308,4.61512051684126,0.989315,3.19,0.31,13.0,1
1,6.5,0.2,0.31,1.449137674618944,0.1816590212458495,3.4657359027997265,4.553876891600541,0.989435,2.96,0.61,12.0,1
1,5.9,0.29,0.32,1.1832159566199232,0.14832396974191325,2.833213344056216,3.8501476017100584,0.9899,3.35,0.35,11.5,1
1,6.4,0.46,0.22,3.8340579025361627,0.216794833886788,3.9318256327243257,5.209486152841421,0.998275,3.39,0.6,10.5,0
1,6.9,0.28,0.37,3.0166206257996713,0.19235384061671346,2.772588722239781,4.330733340286331,0.9948,3.05,0.54,11.1,0
1,6.8,0.23,0.33,1.378404875209022,0.216794833886788,2.995732273553991,4.61512051684126,0.9914,3.1,0.46,11.1,1
1,7.0,0.23,0.32,1.3416407864998738,0.21908902300206645,3.2188758248682006,4.727387818712341,0.9915,3.11,0.47,11.1,1
1,6.4,0.55,0.26,3.0983866769659336,0.16431676725154984,2.995732273553991,4.6443908991413725,0.9924,3.22,0.73,13.1,1
1,5.7,0.28,0.3,1.9748417658131499,0.161245154965971,3.58351893845611,4.653960350157523,0.98963,3.26,0.58,12.75,1
1,6.0,0.23,0.34,1.140175425099138,0.15811388300841897,3.1354942159291497,4.709530201312334,0.98961,3.36,0.37,12.7,1
1,6.8,0.45,0.3,3.4351128074635335,0.3065941943351178,3.1354942159291497,4.574710978503383,0.997,3.09,0.44,9.6,0
1,6.1,0.2,0.4,1.378404875209022,0.1673320053068151,3.4657359027997265,4.927253685157205,0.9914,3.26,0.72,11.7,0
1,6.1,0.37,0.46,3.4641016151377544,0.20493901531919198,4.110873864173311,5.3471075307174685,0.997,3.17,0.59,9.7,1
1,5.9,0.21,0.23,2.8106938645110393,0.1816590212458495,3.091042453358316,4.867534450455582,0.9944,3.38,0.59,10.9,1
1,6.9,0.22,0.32,3.0495901363953815,0.2,3.091042453358316,4.700480365792417,0.9958,3.34,0.54,10.7,1
1,5.4,0.27,0.22,2.1447610589527217,0.14832396974191325,3.367295829986474,4.672828834461906,0.98889,3.33,0.54,13.8,1
1,6.0,0.26,0.26,1.4832396974191326,0.18708286933869708,2.302585092994046,4.276666119016055,0.989465,3.11,0.48,12.15,1
1,5.6,0.18,0.3,3.1937438845342623,0.1673320053068151,3.332204510175204,4.875197323201151,0.9954,3.49,0.42,10.8,1
1,5.6,0.26,0.27,3.255764119219941,0.17320508075688773,3.295836866004329,4.77912349311153,0.9947,3.4,0.34,10.7,1
1,7.0,0.23,0.35,1.1832159566199232,0.18973665961010275,3.4339872044851463,4.727387818712341,0.9912,3.16,0.48,10.8,1
1,5.8,0.28,0.66,3.0166206257996713,0.19748417658131498,3.258096538021482,5.0689042022202315,0.9965,3.66,0.55,10.8,0
1,8.6,0.36,0.26,3.331666249791536,0.17320508075688773,3.7727609380946383,5.14166355650266,0.9948,3.03,0.49,12.0,0
1,5.8,0.28,0.66,3.0166206257996713,0.19748417658131498,3.258096538021482,5.0689042022202315,0.9965,3.66,0.55,10.8,0
1,6.4,0.3,0.27,2.0976176963403033,0.2345207879911715,2.833213344056216,4.90527477843843,0.9925,3.23,0.44,12.2,1
1,6.2,0.2,0.32,1.6733200530681511,0.22360679774997896,2.833213344056216,4.836281906951478,0.9936,3.18,0.55,9.4,1
1,5.8,0.29,0.15,1.0488088481701516,0.17029386365926402,2.4849066497880004,4.418840607796598,0.9898,3.3,0.4,11.4,1
1,5.7,0.22,0.28,1.140175425099138,0.16431676725154984,3.258096538021482,4.61512051684126,0.98948,3.35,0.38,12.5,1
1,5.6,0.22,0.32,1.0954451150103321,0.15491933384829668,3.367295829986474,4.574710978503383,0.98823,3.2,0.46,13.05,1
1,6.8,0.32,0.23,1.816590212458495,0.161245154965971,3.4339872044851463,4.59511985013459,0.9896,3.1,0.4,12.4,1
1,6.2,0.2,0.26,3.1144823004794873,0.17320508075688773,3.6635616461296463,4.624972813284271,0.9908,3.08,0.56,12.9,1
1,6.1,0.35,0.24,1.51657508881031,0.18439088914585774,3.2188758248682006,4.890349128221754,0.9906,3.34,0.59,12.0,1
1,5.9,0.3,0.29,1.0488088481701516,0.18973665961010275,3.1354942159291497,4.02535169073515,0.9904,3.19,0.38,11.3,0
1,6.3,0.15,0.34,3.3763886032268267,0.22360679774997896,3.2188758248682006,4.564348191467836,0.99754,3.21,0.49,10.0,1
1,4.8,0.13,0.32,1.0954451150103321,0.20493901531919198,3.6888794541139363,4.584967478670572,0.9898,3.42,0.64,11.8,1
1,6.0,0.2,0.26,3.8340579025361627,0.21213203435596426,3.970291913552122,4.8283137373023015,0.998365,2.99,0.69,9.4,1
1,5.7,0.2,0.24,3.714835124201342,0.216794833886788,3.784189633918261,4.718498871295094,0.99837,2.97,0.66,8.8,1
1,6.0,0.27,0.26,1.140175425099138,0.19493588689617927,3.4657359027997265,4.927253685157205,0.99125,3.46,0.43,11.1,1
1,6.3,0.37,0.51,2.5099800796022267,0.21908902300206645,3.5553480614894135,4.983606621708336,0.9943,3.1,1.01,10.5,1
1,6.4,0.23,0.37,2.8106938645110393,0.22360679774997896,4.0943445622221,5.0106352940962555,0.99488,2.86,0.49,9.3,1
1,5.9,0.34,0.25,1.4142135623730951,0.20493901531919198,2.4849066497880004,4.700480365792417,0.99034,3.02,0.54,11.4,1
1,5.0,0.33,0.23,3.4351128074635335,0.17320508075688773,3.1354942159291497,5.062595033026967,0.99322,3.41,0.64,11.8,1
1,5.4,0.29,0.38,1.0954451150103321,0.17029386365926402,3.4339872044851463,4.882801922586371,0.98895,3.28,0.36,12.4,1
1,8.0,0.33,0.35,3.1622776601683795,0.18708286933869708,3.091042453358316,4.68213122712422,0.99457,3.12,0.36,11.6,1
1,6.4,0.3,0.33,2.280350850198276,0.22360679774997896,3.4011973816621555,4.919980925828125,0.99304,3.26,0.58,11.1,0
1,5.4,0.29,0.38,1.0954451150103321,0.17029386365926402,3.4339872044851463,4.882801922586371,0.98895,3.28,0.36,12.4,1
1,6.4,0.33,0.3,2.6832815729997477,0.2024845673131659,3.7376696182833684,5.123963979403259,0.99331,3.22,0.49,11.1,1
1,7.0,0.33,0.78,3.146426544510455,0.20493901531919198,3.044522437723423,5.5254529391317835,0.99435,3.01,0.55,11.0,1
1,6.7,0.45,0.3,2.3021728866442674,0.18973665961010275,3.295836866004329,5.10594547390058,0.99122,3.12,0.46,12.2,1
1,6.5,0.36,0.31,3.681032463861192,0.23021728866442676,2.995732273553991,4.727387818712341,0.99544,3.2,0.56,11.0,1
1,5.8,0.42,0.3,1.4832396974191326,0.18708286933869708,3.258096538021482,4.859812404361672,0.989,3.32,0.47,12.9,1
1,7.1,0.39,0.3,3.146426544510455,0.19235384061671346,3.367295829986474,4.820281565605037,0.99414,3.07,0.42,10.9,1
1,6.7,0.53,0.29,2.073644135332772,0.26267851073127396,2.995732273553991,4.736198448394496,0.99014,3.22,0.59,13.4,1
1,6.7,0.66,0.0,3.605551275463989,0.1816590212458495,3.4657359027997265,4.31748811353631,0.99551,3.15,0.5,10.7,1
1,6.5,0.36,0.31,3.681032463861192,0.23021728866442676,2.995732273553991,4.727387818712341,0.99544,3.2,0.56,11.0,1
1,6.5,0.16,0.33,1.0,0.16431676725154984,3.1354942159291497,4.31748811353631,0.9908,3.3,0.39,11.4,1
1,8.3,0.22,0.34,1.0488088481701516,0.2073644135332772,2.995732273553991,4.7535901911063645,0.9927,3.0,0.47,10.2,1
1,6.9,0.23,0.35,2.6267851073127395,0.17320508075688773,3.8066624897703196,4.7535901911063645,0.99244,2.8,0.54,11.0,1
1,6.4,0.17,0.34,3.6606010435446255,0.20976176963403032,3.8066624897703196,4.9344739331306915,0.99752,3.06,0.43,9.1,1
1,5.0,0.33,0.18,2.1447610589527217,0.17888543819998318,3.6888794541139363,4.820281565605037,0.99114,3.18,0.4,11.0,1
1,6.8,0.38,0.29,3.146426544510455,0.19235384061671346,3.6888794541139363,4.983606621708336,0.99326,3.11,0.37,11.5,1
1,6.5,0.29,0.32,1.7320508075688772,0.18973665961010275,3.6375861597263857,4.532599493153256,0.9906,3.16,0.59,12.0,1
1,6.9,0.29,0.32,2.4083189157584592,0.2,2.772588722239781,4.718498871295094,0.993,3.04,0.58,11.2,0
1,6.6,0.28,0.3,3.591656999213594,0.1816590212458495,3.4339872044851463,5.176149732573829,0.99479,3.12,0.39,11.2,1
1,6.2,0.36,0.27,1.7888543819998317,0.17888543819998318,2.5649493574615367,4.290459441148391,0.98942,2.9,0.69,12.6,1
1,6.0,0.615,0.04,0.8944271909999159,0.17888543819998318,2.0794415416798357,3.912023005428146,0.99036,3.14,0.4,11.0,0
1,5.9,0.44,0.36,1.5811388300841898,0.17320508075688773,2.4849066497880004,4.290459441148391,0.99201,3.22,0.48,10.8,1
1,5.9,0.42,0.36,1.5491933384829668,0.18439088914585774,2.9444389791664403,4.343805421853684,0.99184,3.25,0.48,10.9,0
1,5.8,0.34,0.21,2.6832815729997477,0.2024845673131659,3.871201010907891,4.983606621708336,0.99441,3.16,0.49,9.8,0
1,5.8,0.27,0.2,2.701851217221259,0.2,3.7376696182833684,4.976733742420574,0.99442,3.15,0.48,9.8,0
1,7.1,0.33,0.18,2.5099800796022267,0.3065941943351178,3.295836866004329,5.111987788356544,0.99474,2.9,0.49,9.5,0
1,6.1,0.44,0.28,2.0615528128088303,0.17888543819998318,3.7612001156935624,4.882801922586371,0.9916,3.26,0.47,11.26666667,1
1,7.3,0.28,0.37,1.0954451150103321,0.19748417658131498,3.258096538021482,4.59511985013459,0.99198,3.01,0.62,10.8,0
1,5.2,0.5,0.18,1.4142135623730951,0.18973665961010275,3.1354942159291497,4.859812404361672,0.98949,3.36,0.77,13.4,1
1,6.1,0.44,0.28,2.0615528128088303,0.17888543819998318,3.7612001156935624,4.882801922586371,0.9916,3.26,0.47,11.3,1
1,6.4,0.62,0.12,2.16794833886788,0.2449489742783178,3.4965075614664802,5.278114659230517,0.99556,3.22,0.48,8.9,0
1,6.4,0.38,0.19,2.1213203435596424,0.19493588689617927,3.58351893845611,4.77912349311153,0.99151,3.07,0.42,11.2,1
1,7.5,0.305,0.38,1.1832159566199232,0.216794833886788,3.4011973816621555,4.553876891600541,0.99158,3.22,0.52,11.5,1
1,6.5,0.5,0.22,2.0248456731316584,0.18973665961010275,3.5553480614894135,4.875197323201151,0.9902,3.26,0.55,13.0,1
1,6.6,0.4,0.3,2.3021728866442674,0.19493588689617927,2.995732273553991,4.8283137373023015,0.99204,3.36,0.73,12.6,1
1,6.4,0.4,0.25,2.04939015319192,0.17888543819998318,2.70805020110221,4.51085950651685,0.98988,3.26,0.52,13.1,1
1,8.3,0.49,0.23,2.5787593916455256,0.18439088914585774,1.791759469228055,5.062595033026967,0.99344,3.05,0.48,11.2,0
1,6.3,0.3,0.91,2.8635642126552705,0.18439088914585774,3.912023005428146,5.293304824724492,0.99394,3.39,0.49,11.7,1
1,6.1,0.19,0.37,1.61245154965971,0.2024845673131659,3.1780538303479458,4.59511985013459,0.99153,3.18,0.5,10.9,1
1,6.1,0.19,0.37,1.61245154965971,0.2024845673131659,3.1780538303479458,4.59511985013459,0.99153,3.18,0.5,10.9,1
1,5.6,0.24,0.34,1.4142135623730951,0.2024845673131659,2.6390573296152584,4.290459441148391,0.98981,3.04,0.45,11.6,1
1,5.7,0.25,0.32,3.492849839314596,0.2024845673131659,3.7612001156935624,4.844187086458591,0.99524,3.23,0.53,10.4,1
1,6.6,0.21,0.39,1.51657508881031,0.2024845673131659,3.4339872044851463,4.624972813284271,0.99221,3.22,0.58,10.9,1
1,6.3,0.3,0.91,2.8635642126552705,0.18439088914585774,3.912023005428146,5.293304824724492,0.99394,3.39,0.49,11.7,1
1,6.2,0.28,0.41,2.23606797749979,0.2073644135332772,3.912023005428146,5.236441962829949,0.99318,3.23,0.64,10.8,1
1,5.8,0.29,0.38,3.271085446759225,0.19493588689617927,3.8918202981106265,4.912654885736052,0.99366,3.11,0.59,11.2,1
1,5.8,0.345,0.15,3.286335345030997,0.1816590212458495,3.258096538021482,4.787491742782046,0.99494,3.25,0.49,10.0,1
1,6.5,0.51,0.25,1.3038404810405297,0.21908902300206645,3.6635616461296463,5.176149732573829,0.99212,3.28,0.57,10.56666667,0
1,6.0,0.24,0.41,1.140175425099138,0.18973665961010275,3.7376696182833684,4.770684624465665,0.99018,3.04,0.64,11.73333333,1
1,6.5,0.51,0.25,1.3038404810405297,0.21908902300206645,3.6635616461296463,5.176149732573829,0.99212,3.28,0.57,10.6,0
1,6.9,0.54,0.26,3.5637059362410923,0.22135943621178655,4.07753744390572,5.272999558563747,0.99596,3.26,0.54,10.5,1
1,6.0,0.24,0.41,1.140175425099138,0.18973665961010275,3.7376696182833684,4.770684624465665,0.99018,3.04,0.64,11.75,1
1,6.6,0.26,0.36,1.0954451150103321,0.18708286933869708,3.7612001156935624,4.836281906951478,0.99094,3.01,0.63,11.4,1
1,5.7,0.24,0.3,1.140175425099138,0.17320508075688773,3.2188758248682006,4.584967478670572,0.98968,3.37,0.43,12.4,1
1,6.5,0.21,0.35,2.3874672772626644,0.2073644135332772,3.8501476017100584,5.2832037287379885,0.99392,3.24,0.5,10.1,1
1,6.8,0.29,0.22,1.8439088914585775,0.18708286933869708,3.6888794541139363,4.804021044733257,0.99024,3.09,0.47,12.3,1
1,5.0,0.24,0.34,1.0488088481701516,0.18439088914585774,3.8918202981106265,5.062595033026967,0.98774,3.32,0.32,13.1,1
1,5.9,0.18,0.28,1.0,0.19235384061671346,3.1780538303479458,4.477336814478207,0.99094,3.29,0.55,10.65,1
1,5.8,0.26,0.29,1.0,0.20493901531919198,3.5553480614894135,4.61512051684126,0.99044,3.36,0.48,11.4,1
1,5.7,0.695,0.06,2.6076809620810595,0.20493901531919198,2.1972245773362196,4.430816798843313,0.99432,3.44,0.44,10.2,0
1,5.6,0.695,0.06,2.6076809620810595,0.20493901531919198,2.1972245773362196,4.430816798843313,0.99432,3.44,0.44,10.2,0
1,5.7,0.39,0.25,2.2135943621178655,0.1816590212458495,3.8918202981106265,4.727387818712341,0.98966,3.26,0.58,13.1,1
1,6.3,0.36,0.28,1.5811388300841898,0.18708286933869708,2.8903717578961645,4.290459441148391,0.98868,3.1,0.47,12.8,1
1,6.0,0.29,0.41,3.286335345030997,0.21908902300206645,4.007333185232471,5.003946305945459,0.9937,3.09,0.59,10.96666667,1
1,6.0,0.29,0.41,3.286335345030997,0.21908902300206645,4.007333185232471,5.003946305945459,0.9937,3.09,0.59,10.96666667,1
1,6.0,0.29,0.41,3.286335345030997,0.21908902300206645,4.007333185232471,5.003946305945459,0.9937,3.09,0.59,10.96666667,1
1,6.0,0.29,0.41,3.286335345030997,0.21908902300206645,4.007333185232471,5.003946305945459,0.9937,3.09,0.59,11.0,1
1,7.1,0.43,0.25,1.6733200530681511,0.18973665961010275,3.7612001156935624,4.882801922586371,0.98975,3.21,0.47,13.4,1
1,6.6,0.25,0.25,1.140175425099138,0.2,3.332204510175204,4.442651256490317,0.98984,2.87,0.48,11.2,1
1,6.6,0.33,0.41,1.4142135623730951,0.16431676725154984,2.6390573296152584,4.3694478524670215,0.99063,3.27,0.63,12.4,1
1,8.0,0.23,0.41,1.0488088481701516,0.21908902300206645,3.5553480614894135,5.0106352940962555,0.99168,3.09,0.47,11.2,0
1,7.3,0.17,0.36,2.8635642126552705,0.1673320053068151,3.784189633918261,4.709530201312334,0.99272,3.14,0.41,12.4,1
1,6.0,0.17,0.33,2.449489742783178,0.18973665961010275,3.4011973816621555,4.709530201312334,0.99362,3.32,0.58,10.13333333,1
1,6.1,0.16,0.34,2.4698178070456938,0.18439088914585774,3.4339872044851463,4.736198448394496,0.99365,3.32,0.58,10.13333333,1
1,7.3,0.17,0.36,2.8635642126552705,0.1673320053068151,3.784189633918261,4.709530201312334,0.99272,3.14,0.41,12.4,1
1,6.4,0.31,0.53,2.9664793948382653,0.23874672772626646,3.58351893845611,5.3981627015177525,0.99642,3.17,0.44,9.1,0
1,6.1,0.16,0.34,2.4698178070456938,0.18439088914585774,3.4339872044851463,4.736198448394496,0.99365,3.32,0.58,10.15,1
1,6.0,0.17,0.33,2.449489742783178,0.18973665961010275,3.4011973816621555,4.709530201312334,0.99362,3.32,0.58,10.15,1
1,5.9,0.44,0.33,1.0954451150103321,0.22135943621178655,2.4849066497880004,4.762173934797756,0.99134,3.46,0.44,11.5,0
1,6.6,0.285,0.49,3.3763886032268267,0.18708286933869708,4.04305126783455,4.919980925828125,0.99732,3.08,0.54,8.9,1
1,4.9,0.335,0.14,1.140175425099138,0.18973665961010275,4.23410650459726,5.123963979403259,0.99212,3.47,0.46,10.46666667,0
1,4.9,0.335,0.14,1.140175425099138,0.18973665961010275,4.23410650459726,5.123963979403259,0.99212,3.47,0.46,10.46666667,0
1,6.0,0.28,0.52,2.4899799195977463,0.1673320053068151,3.6109179126442243,4.6443908991413725,0.99161,3.28,0.51,11.8,1
1,5.8,0.35,0.29,1.7888543819998317,0.18439088914585774,3.713572066704308,5.017279836814924,0.9912,3.35,0.58,11.63333333,1
1,5.7,0.21,0.37,2.1213203435596424,0.2,4.060443010546419,4.941642422609304,0.99332,3.29,0.62,10.6,1
1,6.5,0.25,0.32,3.146426544510455,0.21213203435596426,3.713572066704308,4.852030263919617,0.99636,3.18,0.52,9.6,1
1,6.0,0.28,0.52,2.4899799195977463,0.1673320053068151,3.6109179126442243,4.6443908991413725,0.99161,3.28,0.51,11.8,1
1,6.6,0.285,0.49,3.3763886032268267,0.18708286933869708,4.04305126783455,4.919980925828125,0.99732,3.08,0.54,8.9,1
1,4.7,0.335,0.14,1.140175425099138,0.18973665961010275,4.23410650459726,5.123963979403259,0.99212,3.47,0.46,10.5,0
1,6.8,0.63,0.04,1.140175425099138,0.24083189157584592,3.2188758248682006,4.890349128221754,0.99271,3.17,0.39,10.2,0
1,5.6,0.27,0.37,0.9486832980505138,0.15811388300841897,2.3978952727983707,3.8918202981106265,0.98845,3.29,0.33,13.1,1
1,6.8,0.32,0.33,0.8366600265340756,0.16431676725154984,2.70805020110221,4.189654742026425,0.9899,3.11,0.31,11.8,1
1,6.5,0.33,0.32,1.0,0.2024845673131659,3.6635616461296463,4.787491742782046,0.99004,3.06,0.37,12.2,1
1,6.0,0.24,0.34,1.0,0.18973665961010275,3.9512437185814275,5.214935757608986,0.99097,3.44,0.44,11.45,1
1,7.2,0.26,0.32,3.22490309931942,0.24899799195977465,3.1354942159291497,4.736198448394496,0.9966,3.23,0.49,10.5,0
1,6.8,0.63,0.04,1.140175425099138,0.24083189157584592,3.2188758248682006,4.890349128221754,0.99271,3.17,0.39,10.2,0
1,6.7,0.16,0.32,3.5355339059327378,0.18708286933869708,2.8903717578961645,5.049856007249537,0.99666,2.88,0.36,9.0,1
1,6.7,0.16,0.32,3.5355339059327378,0.18708286933869708,2.8903717578961645,5.049856007249537,0.99666,2.88,0.36,9.0,1
1,6.7,0.16,0.32,3.5355339059327378,0.18708286933869708,2.8903717578961645,5.049856007249537,0.99666,2.88,0.36,9.0,1
1,6.7,0.16,0.32,3.5355339059327378,0.18708286933869708,2.8903717578961645,5.049856007249537,0.99666,2.88,0.36,9.0,1
1,6.9,0.19,0.31,4.387482193696061,0.2073644135332772,3.6375861597263857,5.117993812416755,0.99954,2.93,0.52,9.1,1
